C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_11_556.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_11_556.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_11_556.jpg, 0, 0, 0, 7.885803E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_11_658.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_11_658.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_11_658.jpg, 0, 0, 0, 8.224082E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_11_761.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_11_761.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_11_761.jpg, 0, 0, 0, 7.846515E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_11_862.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_11_862.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_11_862.jpg, 0, 0, 0, 7.83848E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_11_964.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_11_964.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_11_964.jpg, 0, 0, 0, 8.076202E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_066.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_066.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_066.jpg, 0, 0, 0, 8.032038E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_167.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_167.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_167.jpg, 0, 0, 0, 7.834382E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_268.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_268.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_268.jpg, 0, 0, 0, 7.800879E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_369.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_369.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_369.jpg, 0, 0, 0, 7.844327E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_474.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_474.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_474.jpg, 0, 0, 0, 7.867922E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_575.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_575.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_575.jpg, 0, 0, 0, 7.931307E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_677.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_677.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_677.jpg, 0, 0, 0, 7.804718E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_778.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_778.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_778.jpg, 0, 0, 0, 7.769393E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_881.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_881.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_881.jpg, 0, 0, 0, 7.77988E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_12_982.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_12_982.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_12_982.jpg, 0, 0, 0, 7.882965E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_083.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_083.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_083.jpg, 0, 0, 0, 7.799144E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_185.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_185.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_185.jpg, 0, 0, 0, 7.813869E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_288.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_288.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_288.jpg, 0, 0, 0, 7.771495E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_405.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_405.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_405.jpg, 0, 0, 0, 7.76887E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_506.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_506.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_506.jpg, 0, 0, 0, 7.784014E-05
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_612.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_612.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_612.jpg, 0, 0.3092938, 0, 0.2729848
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_712.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_712.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_712.jpg, 0, 0.6115467, 0, 0.8176515
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_815.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_815.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_815.jpg, 0, 0.9178623, 0, 1.829901
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_13_915.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_13_915.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_13_915.jpg, 0, 1, 0, 2.988441
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_018.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_018.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_018.jpg, 0, 1, 0, 4.165009
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_120.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_120.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_120.jpg, -0.1133478, 1, 0, 5.327113
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_221.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_221.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_221.jpg, -0.373823, 1, 0, 6.446196
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_322.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_322.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_322.jpg, -0.06904823, 1, 0, 7.588477
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_425.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_425.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_425.jpg, 0, 1, 0, 8.940702
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_526.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_526.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_526.jpg, 0, 1, 0, 10.05837
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_641.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_641.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_641.jpg, 0, 1, 0, 11.16512
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_742.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_742.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_742.jpg, -0.2562404, 1, 0, 11.99124
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_843.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_843.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_843.jpg, -0.5581504, 1, 0, 13.19488
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_14_961.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_14_961.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_14_961.jpg, -0.1654202, 1, 0, 14.46406
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_074.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_074.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_074.jpg, 0, 1, 0, 15.68897
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_189.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_189.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_189.jpg, 0, 1, 0, 16.92853
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_302.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_302.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_302.jpg, 0, 1, 0, 18.12717
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_417.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_417.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_417.jpg, -0.3429334, 1, 0, 19.29325
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_561.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_561.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_561.jpg, 0, 1, 0, 20.58879
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_664.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_664.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_664.jpg, 0, 1, 0, 21.66561
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_781.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_781.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_781.jpg, -0.05120609, 1, 0, 22.83571
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_898.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_898.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_898.jpg, -0.4009956, 1, 0, 23.90634
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_15_998.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_15_998.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_15_998.jpg, -0.6660163, 1, 0, 24.61389
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_114.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_114.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_114.jpg, -0.9488218, 1, 0, 25.28463
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_216.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_216.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_216.jpg, -0.6715288, 1, 0, 26.17654
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_329.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_329.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_329.jpg, -0.3028125, 1, 0, 27.38094
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_432.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_432.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_432.jpg, 0, 1, 0, 28.29825
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_533.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_533.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_533.jpg, 0, 1, 0, 29.20422
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_634.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_634.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_634.jpg, 0.2758417, 1, 0, 30.03136
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_735.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_735.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_735.jpg, 0.5860255, 1, 0, 30.13106
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_836.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_836.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_836.jpg, 0.7120094, 1, 0, 30.12834
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_16_937.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_16_937.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_16_937.jpg, 0.4074011, 1, 0, 30.19354
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_039.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_039.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_039.jpg, 0.1009931, 1, 0, 30.19273
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_155.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_155.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_155.jpg, -0.1648926, 1, 0, 30.17343
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_270.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_270.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_270.jpg, 0, 1, 0, 30.19121
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_384.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_384.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_384.jpg, 0, 1, 0, 30.18838
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_502.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_502.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_502.jpg, -0.351154, 1, 0, 30.16438
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_606.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_606.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_606.jpg, -0.6644769, 1, 0, 30.12462
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_713.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_713.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_713.jpg, -0.9636846, 1, 0, 30.09369
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_820.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_820.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_820.jpg, -0.6525603, 1, 0, 30.18053
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_17_926.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_17_926.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_17_926.jpg, -0.3017953, 1, 0, 30.20151
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_027.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_027.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_027.jpg, 0, 1, 0, 30.18525
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_137.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_137.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_137.jpg, 0, 1, 0, 30.1897
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_243.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_243.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_243.jpg, 0, 1, 0, 30.19062
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_347.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_347.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_347.jpg, 0.3118786, 1, 0, 30.16795
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_452.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_452.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_452.jpg, 0, 1, 0, 30.18909
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_559.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_559.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_559.jpg, 0, 1, 0, 30.19002
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_665.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_665.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_665.jpg, -0.3175899, 1, 0, 30.16741
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_773.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_773.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_773.jpg, 0, 1, 0, 30.18965
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_879.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_879.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_879.jpg, 0, 1, 0, 30.19031
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_18_985.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_18_985.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_18_985.jpg, 0, 1, 0, 30.19003
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_090.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_090.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_090.jpg, 0, 1, 0, 30.19028
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_194.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_194.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_194.jpg, -0.06705535, 1, 0, 30.18864
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_297.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_297.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_297.jpg, -0.3626718, 1, 0, 30.16491
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_400.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_400.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_400.jpg, -0.05311216, 1, 0, 30.19082
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_503.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_503.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_503.jpg, 0, 1, 0, 30.19004
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_606.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_606.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_606.jpg, 0, 1, 0, 30.1904
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_709.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_709.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_709.jpg, 0, 1, 0, 30.19049
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_810.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_810.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_810.jpg, -0.1789589, 1, 0, 30.18365
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_19_913.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_19_913.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_19_913.jpg, 0, 1, 0, 30.19006
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_20_015.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_20_015.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_20_015.jpg, 0, 1, 0, 30.19007
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_20_117.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_20_117.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_20_117.jpg, 0, 1, 0, 30.19029
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_20_218.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_20_218.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_20_218.jpg, -0.07818832, 1, 0, 30.1889
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_20_323.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_20_323.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_20_323.jpg, 0, 1, 0, 30.19017
C:\Users\baygen\Desktop\Data\IMG\center_2020_03_31_14_00_20_425.jpg, C:\Users\baygen\Desktop\Data\IMG\left_2020_03_31_14_00_20_425.jpg, C:\Users\baygen\Desktop\Data\IMG\right_2020_03_31_14_00_20_425.jpg, 0, 1, 0, 30.19021
